split,stage,scene,classes_present
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0245,chair|table|cabinet|shelf|picture|lamp|sofa|pillow|bottle|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0246,chair|table|shelf|sofa|pillow|mirror|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0247,chair|table|window|lamp|sofa|pillow|mirror|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0248,chair|table|cabinet|shelf|book|lamp|sofa|pillow|mirror|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0250,chair|cabinet|shelf|box|picture|bottle|bag|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0251,window|door|cabinet|picture|paper|bed|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0252,cabinet|box|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0253,cabinet|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0254,window|cabinet|shelf|book|counter|light|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0255,paper|sofa|pillow|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0257,door|cabinet|picture|book|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0261,table|window|picture|book|lamp|sofa|pillow|bottle|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0262,table|door|cabinet|shelf|box|picture|book|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0263,chair|table|door|cabinet|picture|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0265,chair|table|door|box|picture|lamp|sofa|pillow|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0266,chair|table|door|cabinet|box|picture|bottle|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0267,cabinet|box|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0269,chair|table|cabinet|picture|book|sofa|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0271,chair|table|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0272,chair|door|desk|book|monitor|bag|keyboard|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0273,chair|table|window|door|shelf|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0274,chair|table|window|door|picture|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0275,chair|table|window|door|paper|sofa|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0276,chair|table|window|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0277,chair|window|door|desk|book|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0278,chair|table|window|door|desk|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0279,chair|table|window|desk|sofa|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0291,chair|table|door|shelf|desk|box|picture|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0294,chair|table|cabinet|shelf|desk|box|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0297,table|window|shelf|desk|picture|book|paper|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0299,chair|table|window|cabinet|shelf|desk|box|picture|book|paper|bottle|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0301,table|window|cabinet|shelf|desk|picture|paper|monitor|keyboard|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0303,chair|table|window|shelf|box|picture|book|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0304,chair|table|window|shelf|desk|book|monitor|bottle|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0306,chair|cabinet|desk|picture|paper|pillow|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0307,chair|desk|box|picture|book|paper|bottle|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0308,chair|table|shelf|desk|box|picture|book|paper|lamp|bottle|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0309,chair|table|cabinet|desk|box|picture|book|paper|lamp|monitor|bottle|bag|keyboard|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0310,chair|table|shelf|desk|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0311,chair|table|window|door|desk|picture|paper|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0312,chair|table|door|cabinet|shelf|box|picture|book|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0313,chair|table|cabinet|shelf|desk|box|picture|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0315,chair|table|cabinet|shelf|box|book|paper|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0322,chair|table|shelf|box|picture|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0331,table|window|shelf|box|picture|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0333,chair|desk|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0334,chair|table|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0335,chair|table|window|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0336,chair|table|desk|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0337,chair|cabinet|shelf|desk|box|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0338,chair|cabinet|shelf|desk|box|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0342,chair|table|cabinet|box|lamp|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0343,chair|table|box|paper|lamp|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0346,chair|table|cabinet|shelf|picture|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0355,chair|cabinet|shelf|desk|picture|book|sofa|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0358,chair|table|shelf|desk|box|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0361,chair|window|cabinet|desk|box|picture|book|paper|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0380,table|shelf|desk|box|book|paper|lamp|sofa|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0381,chair|window|cabinet|shelf|desk|picture|paper|lamp|sofa|curtain|bottle|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0388,chair|window|shelf|desk|box|picture|book|paper|lamp|monitor|bag|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0389,chair|cabinet|shelf|desk|box|picture|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0390,chair|window|cabinet|shelf|desk|picture|book|paper|monitor|bag|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0396,chair|table|window|cabinet|shelf|box|picture|book|paper|monitor|bag|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0406,window|cabinet|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0408,table|cabinet|box|paper|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0410,cabinet|box|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0412,chair|table|cabinet|bottle|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0413,cabinet|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0415,chair|table|picture|paper|bag|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0416,door|cabinet|book|paper|bottle|bag|counter|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0417,chair|table|door|cabinet|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0421,chair|table|picture|lamp|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0426,chair|cabinet|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0429,chair|door|cabinet|box|picture|book|sofa|monitor|bag|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0432,chair|door|cabinet|box|picture|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0445,chair|cabinet|box|picture|paper|sofa|bag|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0447,chair|window|cabinet|picture|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0448,cabinet|box|picture|book|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0451,cabinet|box|paper|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0454,chair|window|cabinet|picture|monitor|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0455,chair|window|desk|box|paper|monitor|counter|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0456,chair|cabinet|box|picture|book|paper|monitor|bag|counter|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0469,door|shelf|picture|sofa|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0470,chair|table|window|cabinet|shelf|box|picture|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0471,chair|table|window|picture|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0475,chair|shelf|desk|picture|book|paper|sofa|pillow|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0477,chair|cabinet|shelf|picture|book|paper|sofa|pillow|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0481,cabinet|picture|book|sofa|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0482,chair|table|curtain|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0491,chair|shelf|box|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0499,cabinet|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0501,cabinet|box|curtain|bottle|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0503,door|cabinet|bottle|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0505,cabinet|bottle|mirror|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0508,window|door|cabinet|box|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0509,window|bottle|bag|mirror|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0510,window|cabinet|mirror|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0511,door|cabinet|box|bottle|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0512,door|cabinet|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0514,box|picture|book|lamp|pillow|bed|curtain|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0528,chair|table|desk|paper|bed|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0538,book|lamp|pillow|bed|curtain|bottle|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0544,chair|table|window|book|paper|curtain|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0550,chair|table|cabinet|curtain|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0553,chair|window|shelf|desk|book|paper|lamp|pillow|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0554,chair|window|door|desk|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0555,chair|window|shelf|desk|box|book|paper|lamp|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0556,chair|cabinet|desk|picture|book|lamp|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0559,door|cabinet|curtain|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0560,cabinet|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0561,window|cabinet|curtain|bottle|bag|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0563,cabinet|picture|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0564,chair|window|door|cabinet|box|book|curtain|bottle|bag|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0566,chair|cabinet|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0567,cabinet|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0568,door|cabinet|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0569,table|cabinet|box|paper|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0570,chair|cabinet|box|paper|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0571,cabinet|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0572,cabinet|picture|bottle|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0573,cabinet|picture|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0574,cabinet|bottle|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0575,window|cabinet|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0576,window|cabinet|shelf|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0577,cabinet|shelf|picture|bottle|bag|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0585,chair|shelf|desk|book|paper|lamp|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0604,table|window|cabinet|shelf|book|paper|lamp|sofa|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0605,chair|table|window|desk|paper|lamp|sofa|pillow|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0607,table|shelf|book|paper|sofa|pillow|bottle|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0609,chair|desk|picture|book|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0610,chair|table|cabinet|desk|picture|book|paper|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0611,chair|desk|picture|paper|keyboard|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0612,chair|cabinet|desk|box|picture|paper|bottle|counter|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0613,chair|cabinet|desk|box|picture|paper|monitor|counter|keyboard|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0614,chair|window|door|cabinet|desk|box|picture|book|paper|lamp|monitor|keyboard|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0616,chair|table|window|door|cabinet|shelf|desk|box|picture|paper|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0621,chair|cabinet|desk|box|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0626,shelf|box|picture|book|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0627,cabinet|shelf|box|picture|book|lamp|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0632,table|sofa|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0633,chair|cabinet|desk|box|picture|paper|monitor|bottle|bag|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0634,chair|cabinet|shelf|desk|book|paper|monitor|bag|mirror|light
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0635,chair|door|shelf|desk|picture|paper|monitor|bottle|light|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0637,chair|cabinet|shelf|box|paper|monitor|bottle|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0638,chair|table|box|picture|book|paper|monitor|keyboard
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0649,door|cabinet|shelf|box|curtain|bottle|mirror|counter
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0653,cabinet|shelf|picture|bottle|mirror|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0656,shelf|box|bottle|mirror|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0657,box|picture|bottle|mirror|cup
Surv-B,Stage 6 – Low-freq 21-24,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0660,lamp|bottle|mirror|cup
