scene,scene_type
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0003232-000108303320,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0003619-000121274012,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0004002-000134110640,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0004270-000143092928,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0004901-000164241524,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0005230-000175268288,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0005460-000183010484,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0005634-000188842268,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0005810-000194741084,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0006088-000204058532,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0006265-000209990864,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0006895-000231105944,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_ne47_huge_office\ne47_floor2_office_2\0007767-000260331896,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0000174-000008053274,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0000928-000042373658,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0002993-000130755350,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0003982-000172851446,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0010415-000451671050,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0011726-000507039482,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0013206-000569680886,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_back\0014287-000618379634,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_stage\0000129-000005496624,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_stage\0000832-000034856640,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_stage\0015309-000675313884,lecture_theatre
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w16\kresge_stage\0015744-000694317456,lecture_theatre
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0000143-000005697720,classroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0000493-000021081564,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0000775-000032711616,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0001020-000043135092,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0001314-000055703592,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0001752-000073835748,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0001979-000083421324,classroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0002792-000119115864,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0003171-000135371124,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0003480-000148878072,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0003567-000152665380,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0004100-000175959000,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0004421-000189633528,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0005276-000227573640,classroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0005518-000238198212,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0005986-000258274296,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0006267-000269770284,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0007517-000322423920,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0008768-000375982488,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_athena\sc_athena_oct_29_2012_scan1_erika\0009266-000397734372,discussion_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0008289-000353235999,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0009705-000413129091,basement
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0010115-000430691475,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0010906-000463838799,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0011561-000490919727,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0012997-000551583687,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0013551-000574575663,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0014634-000619554135,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0020577-000875214183,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0025779-001092531927,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w20_flr4\sc_flr4_oct_29_2012_scan1_erika\0025964-001100073027,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0000005-000000234612,conference_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0001127-000046989432,conference_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0001379-000058116744,conference_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0002852-000122668560,recreation_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0003339-000143917704,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0003462-000149347296,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0003647-000157223556,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w59_conference\conference_w59_nov_6_2012_scan1_erika\0003807-000164194884,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000006-000000167580,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000217-000007239456,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000422-000014110236,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000796-000026645220,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001201-000040219200,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001421-000047592720,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001682-000056340396,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001992-000066730356,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0002238-000074975292,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0002338-000078326892,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0002559-000085733928,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0000005-000000134064,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0000168-000006032880,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0000652-000022254624,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0000841-000028589148,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0001328-000044944956,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0001442-000048765780,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0001851-000062473824,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0002005-000067635288,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0002327-000078427440,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0002873-000096727176,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0003470-000116736228,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0003938-000132421716,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004054-000136309572,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004310-000144889668,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004537-000152497800,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004613-000155045016,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0005041-000169389864,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0005175-000173881008,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0005756-000193353804,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0005855-000196671888,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0006184-000207698652,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0006380-000214267788,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0006459-000216915552,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0000005-000000134064,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0000306-000010222380,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0000461-000015417360,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0000955-000031974264,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0001220-000040856004,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0001903-000063747432,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002119-000070986888,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002365-000079231824,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002501-000083790000,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002935-000098335944,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0003131-000104905080,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0004065-000136209024,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0004190-000140398524,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0004308-000144353412,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0004608-000154408212,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0004876-000163390500,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0005279-000176897448,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0006140-000205754724,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0007499-000251336484,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0008029-000269133480,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0008977-000300906648,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0009387-000314648208,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0010034-000336333060,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0010134-000339684660,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0010318-000345851604,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0010682-000358051428,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_2floor\2_stair_4\0000006-000000197551,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_2floor\k_stair\0000008-000000234612,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_2floor\k_stair\0001019-000034119288,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_2floor\k_stair\0002248-000075310452,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_2floor\k_stair\0002771-000092839320,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000007-000000234211,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000380-000012735679,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000664-000022287739,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000933-000031303543,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0001641-000055032871,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0001906-000063914611,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0002257-000075678727,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0002590-000086839555,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0002967-000099475087,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0003497-000117238567,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0003979-000133393279,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0004395-000147335935,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0005638-000188996323,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0005924-000198581899,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0006189-000207463639,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0006346-000212759167,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0007487-000251000923,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0008065-000270373171,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0008224-000275702215,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0010034-000336399691,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0010791-000361771303,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000007-000000242493,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000064-000002152905,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000495-000016598301,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000619-000020754285,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000852-000028563513,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0001237-000041467173,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0001590-000053331837,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0000205-000006866334,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0000459-000015379398,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0001093-000036628542,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0001473-000049364622,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0002599-000087103638,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0003169-000106207758,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0003586-000120183930,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0003644-000122127858,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0003826-000128227770,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0005171-000173507886,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0005307-000178066062,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0005390-000180847890,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0005807-000194824062,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_8\8_1\0006055-000203136030,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0000004-000000100548,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0000134-000004457628,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0000200-000006669684,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0001722-000057714552,rest_space
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0002178-000072997848,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0002322-000077824152,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0002480-000083119680,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0002872-000096257952,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0003091-000103597956,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0003478-000116568648,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0003633-000121763628,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0003683-000123439428,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0004273-000143213868,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0004368-000146397888,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0005285-000177165576,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_big_lounge_1\0005590-000187387956,dining_area
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_laundary_1\0000004-000000126337,laundromat
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_laundary_1\0000212-000007097665,laundromat
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_laundary_1\0000632-000021174385,laundromat
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_basement\wg_laundary_1\0000929-000031128637,laundromat
